date,hour,france,italy,belgium,spain,uk,germany,month,year
2022-09-04,18:00 - 19:00,455.47,455.47,455.47,80.0,300.0,455.47,9,2022
2022-09-04,19:00 - 20:00,509.93,509.93,509.93,126.56,330.24,509.93,9,2022
2022-09-04,20:00 - 21:00,509.93,509.93,509.93,204.88,284.81,509.93,9,2022
2022-09-04,21:00 - 22:00,445.0,445.0,445.0,250.0,257.0,445.0,9,2022
2022-09-04,22:00 - 23:00,409.67,409.67,409.67,252.02,200.79,409.67,9,2022
2022-09-04,23:00 - 00:00,393.61,393.61,341.47,238.64,183.97,335.28,9,2022
2022-09-05,00:00 - 01:00,271.98,391.22,269.99,216.01,216.81,269.25,9,2022
2022-09-05,01:00 - 02:00,220.0,367.0,220.0,203.21,216.81,220.0,9,2022
2022-09-05,02:00 - 03:00,213.08,355.0,212.62,195.52,217.45,212.45,9,2022
2022-09-05,03:00 - 04:00,222.83,317.0,222.84,190.0,217.42,222.84,9,2022
2022-09-05,04:00 - 05:00,239.33,300.0,239.33,191.0,217.52,239.33,9,2022
2022-09-05,05:00 - 06:00,367.52,367.52,367.52,195.52,220.02,367.52,9,2022
2022-09-05,06:00 - 07:00,459.9,459.9,459.9,206.1,248.22,459.9,9,2022
2022-09-05,07:00 - 08:00,506.5,506.5,506.5,220.5,328.27,506.5,9,2022
2022-09-05,08:00 - 09:00,519.93,519.93,519.93,221.5,400.22,519.93,9,2022
2022-09-05,09:00 - 10:00,482.64,489.59,455.6,206.8,458.9,470.49,9,2022
2022-09-05,10:00 - 11:00,467.91,470.0,413.2,195.0,377.9,400.99,9,2022
2022-09-05,11:00 - 12:00,475.88,475.88,285.37,168.0,295.0,308.08,9,2022
2022-09-05,12:00 - 13:00,457.98,457.98,236.0,147.79,237.33,250.01,9,2022
2022-09-05,13:00 - 14:00,449.16,449.16,235.67,142.14,216.81,182.56,9,2022
2022-09-05,14:00 - 15:00,455.57,459.28,266.39,137.16,200.09,204.1,9,2022
2022-09-05,15:00 - 16:00,424.25,487.58,290.99,121.24,200.09,267.37,9,2022
2022-09-05,16:00 - 17:00,466.03,506.5,350.55,121.19,199.0,346.51,9,2022
2022-09-05,17:00 - 18:00,516.48,520.32,472.98,129.48,216.81,487.05,9,2022
2022-09-05,18:00 - 19:00,571.1,571.1,555.4,143.2,216.81,564.27,9,2022
2022-09-05,19:00 - 20:00,622.75,631.0,575.6,197.75,249.0,601.62,9,2022
2022-09-05,20:00 - 21:00,575.66,575.66,501.51,223.95,216.81,523.03,9,2022
2022-09-05,21:00 - 22:00,520.2,520.2,415.83,277.0,380.33,420.15,9,2022
2022-09-05,22:00 - 23:00,493.7,493.7,323.58,253.2,286.37,309.49,9,2022
2022-09-05,23:00 - 00:00,459.28,459.28,237.5,221.5,216.81,225.45,9,2022
2022-09-06,00:00 - 01:00,522.18,522.18,387.36,190.99,267.0,273.51,9,2022
2022-09-06,01:00 - 02:00,479.5,479.5,372.05,143.2,244.19,298.29,9,2022
2022-09-06,02:00 - 03:00,461.15,461.15,334.57,138.57,237.25,275.68,9,2022
2022-09-06,03:00 - 04:00,450.5,450.5,342.15,136.57,241.88,282.87,9,2022
2022-09-06,04:00 - 05:00,348.95,446.77,286.8,137.57,244.0,286.75,9,2022
2022-09-06,05:00 - 06:00,415.18,469.99,340.91,139.57,272.0,340.91,9,2022
2022-09-06,06:00 - 07:00,551.4,551.4,513.03,145.37,288.3,513.03,9,2022
2022-09-06,07:00 - 08:00,566.28,566.28,555.92,213.95,433.29,553.88,9,2022
2022-09-06,08:00 - 09:00,571.14,571.14,561.68,214.69,360.0,561.75,9,2022
2022-09-06,09:00 - 10:00,566.28,566.28,482.58,193.51,380.82,478.46,9,2022
2022-09-06,10:00 - 11:00,539.95,539.95,434.13,144.99,289.0,431.07,9,2022
2022-09-06,11:00 - 12:00,546.75,546.75,332.74,139.57,267.8,304.49,9,2022
2022-09-06,12:00 - 13:00,531.86,531.86,345.4,139.5,267.8,255.17,9,2022
2022-09-06,13:00 - 14:00,526.5,526.5,275.67,138.57,267.8,267.1,9,2022
2022-09-06,14:00 - 15:00,476.12,532.52,307.0,130.77,267.8,279.92,9,2022
2022-09-06,15:00 - 16:00,501.95,541.63,419.91,129.77,267.8,363.97,9,2022
2022-09-06,16:00 - 17:00,505.09,554.84,443.33,129.77,269.27,443.33,9,2022
2022-09-06,17:00 - 18:00,537.74,581.87,525.76,133.16,356.0,525.81,9,2022
2022-09-06,18:00 - 19:00,575.8,700.0,568.13,140.0,425.0,564.44,9,2022
2022-09-06,19:00 - 20:00,640.72,730.0,635.05,213.95,444.61,633.97,9,2022
2022-09-06,20:00 - 21:00,597.03,700.0,594.08,243.94,424.46,594.0,9,2022
2022-09-06,21:00 - 22:00,581.87,581.87,548.78,261.67,398.0,530.03,9,2022
2022-09-06,22:00 - 23:00,546.19,546.19,480.56,240.97,347.0,484.81,9,2022
2022-09-06,23:00 - 00:00,535.57,535.57,466.79,229.01,294.59,471.21,9,2022
2022-09-07,00:00 - 01:00,415.26,449.62,415.26,115.19,225.0,415.26,9,2022
2022-09-07,01:00 - 02:00,385.97,430.96,384.47,107.07,215.86,384.07,9,2022
2022-09-07,02:00 - 03:00,372.85,429.48,368.59,96.93,197.58,367.45,9,2022
2022-09-07,03:00 - 04:00,367.19,423.29,366.34,95.5,197.19,366.11,9,2022
2022-09-07,04:00 - 05:00,389.85,420.0,388.13,95.5,197.19,387.67,9,2022
2022-09-07,05:00 - 06:00,396.74,431.29,394.47,95.5,199.7,394.01,9,2022
2022-09-07,06:00 - 07:00,484.68,484.68,484.68,108.98,211.46,484.68,9,2022
2022-09-07,07:00 - 08:00,519.9,519.9,519.9,170.0,215.0,519.9,9,2022
2022-09-07,08:00 - 09:00,524.77,524.77,524.77,177.03,251.86,524.77,9,2022
2022-09-07,09:00 - 10:00,500.72,501.04,500.45,119.98,321.1,501.18,9,2022
2022-09-07,10:00 - 11:00,450.65,465.1,436.31,99.1,307.89,469.94,9,2022
2022-09-07,11:00 - 12:00,447.03,449.99,388.87,93.5,240.55,450.38,9,2022
2022-09-07,12:00 - 13:00,450.22,450.22,311.01,91.5,239.95,392.98,9,2022
2022-09-07,13:00 - 14:00,439.32,440.09,310.0,82.42,232.8,390.39,9,2022
2022-09-07,14:00 - 15:00,446.76,446.76,323.5,53.94,232.8,396.65,9,2022
2022-09-07,15:00 - 16:00,422.7,458.9,363.73,50.1,244.03,399.97,9,2022
2022-09-07,16:00 - 17:00,450.76,466.91,439.2,48.42,254.44,445.33,9,2022
2022-09-07,17:00 - 18:00,522.14,522.14,521.66,53.02,330.75,521.75,9,2022
2022-09-07,18:00 - 19:00,570.53,575.25,566.26,76.0,325.5,576.75,9,2022
2022-09-07,19:00 - 20:00,626.03,632.0,620.94,98.3,401.85,633.49,9,2022
2022-09-07,20:00 - 21:00,599.98,600.0,599.98,155.96,342.7,599.98,9,2022
2022-09-07,21:00 - 22:00,546.27,546.27,543.95,189.15,323.52,551.3,9,2022
2022-09-07,22:00 - 23:00,486.22,486.22,486.35,164.42,255.0,486.44,9,2022
2022-09-07,23:00 - 00:00,438.55,446.29,438.73,120.0,221.0,438.87,9,2022
2022-09-08,00:00 - 01:00,441.37,478.3,441.78,153.14,198.0,442.12,9,2022
2022-09-08,01:00 - 02:00,407.43,470.37,407.65,150.0,184.85,407.83,9,2022
2022-09-08,02:00 - 03:00,400.07,461.81,400.23,146.71,176.67,400.35,9,2022
2022-09-08,03:00 - 04:00,381.39,458.22,381.76,130.1,167.23,382.07,9,2022
2022-09-08,04:00 - 05:00,379.05,461.81,379.18,130.1,165.97,379.29,9,2022
2022-09-08,05:00 - 06:00,404.13,462.34,404.13,130.0,167.23,404.13,9,2022
2022-09-08,06:00 - 07:00,500.55,500.91,500.55,137.9,171.4,500.91,9,2022
2022-09-08,07:00 - 08:00,520.0,535.93,520.0,161.6,194.0,520.0,9,2022
2022-09-08,08:00 - 09:00,524.06,691.14,524.06,175.06,244.31,524.06,9,2022
2022-09-08,09:00 - 10:00,509.8,630.0,509.91,162.12,289.0,509.98,9,2022
2022-09-08,10:00 - 11:00,483.12,500.91,483.44,157.35,289.0,483.69,9,2022
2022-09-08,11:00 - 12:00,460.75,500.91,455.42,150.89,256.48,455.56,9,2022
2022-09-08,12:00 - 13:00,440.07,477.43,429.66,152.63,256.0,432.9,9,2022
2022-09-08,13:00 - 14:00,404.62,471.24,399.88,153.14,249.35,399.93,9,2022
2022-09-08,14:00 - 15:00,403.22,477.12,390.32,138.93,249.35,392.84,9,2022
2022-09-08,15:00 - 16:00,400.1,480.48,394.89,129.99,246.59,394.96,9,2022
2022-09-08,16:00 - 17:00,411.29,487.12,396.22,125.0,249.41,403.04,9,2022
2022-09-08,17:00 - 18:00,450.68,499.63,450.15,130.0,271.26,450.15,9,2022
2022-09-08,18:00 - 19:00,504.91,513.64,504.91,148.8,271.26,504.91,9,2022
2022-09-08,19:00 - 20:00,558.16,558.16,537.81,158.29,279.0,525.82,9,2022
2022-09-08,20:00 - 21:00,535.93,535.93,479.18,200.0,271.26,510.24,9,2022
2022-09-08,21:00 - 22:00,497.0,499.63,455.85,250.0,259.18,479.91,9,2022
2022-09-08,22:00 - 23:00,429.88,486.4,363.83,198.36,241.59,394.55,9,2022
2022-09-08,23:00 - 00:00,433.49,477.1,227.2,172.36,193.21,345.17,9,2022
2022-09-09,00:00 - 01:00,300.01,412.0,300.01,190.0,271.0,300.01,9,2022
2022-09-09,01:00 - 02:00,238.2,409.0,238.2,170.78,264.51,238.2,9,2022
2022-09-09,02:00 - 03:00,208.0,400.0,205.47,160.1,248.15,205.01,9,2022
2022-09-09,03:00 - 04:00,195.43,393.59,193.03,157.27,242.8,192.6,9,2022
2022-09-09,04:00 - 05:00,226.87,404.96,226.87,157.17,237.5,226.87,9,2022
2022-09-09,05:00 - 06:00,278.7,409.8,278.7,159.93,242.8,278.7,9,2022
2022-09-09,06:00 - 07:00,375.58,439.56,368.62,152.77,242.8,375.58,9,2022
2022-09-09,07:00 - 08:00,433.85,486.66,431.22,193.48,249.92,431.0,9,2022
2022-09-09,08:00 - 09:00,436.1,538.0,432.55,205.0,315.03,431.46,9,2022
2022-09-09,09:00 - 10:00,403.03,483.06,401.91,171.55,332.0,401.74,9,2022
2022-09-09,10:00 - 11:00,353.27,441.88,353.09,133.01,325.0,353.07,9,2022
2022-09-09,11:00 - 12:00,330.59,430.56,330.12,120.52,316.5,329.86,9,2022
2022-09-09,12:00 - 13:00,343.32,402.62,341.04,118.69,309.58,339.76,9,2022
2022-09-09,13:00 - 14:00,297.85,396.26,295.04,118.0,297.69,292.47,9,2022
2022-09-09,14:00 - 15:00,298.8,407.3,295.89,121.04,293.85,293.88,9,2022
2022-09-09,15:00 - 16:00,297.56,420.29,292.97,119.58,293.47,291.02,9,2022
2022-09-09,16:00 - 17:00,369.07,436.04,364.9,118.17,300.4,364.23,9,2022
2022-09-09,17:00 - 18:00,392.28,440.14,390.1,121.0,324.85,390.0,9,2022
2022-09-09,18:00 - 19:00,435.31,486.66,435.31,119.14,340.0,435.31,9,2022
2022-09-09,19:00 - 20:00,467.95,551.0,467.3,160.1,352.6,467.35,9,2022
2022-09-09,20:00 - 21:00,465.0,539.99,465.0,234.67,372.0,465.0,9,2022
2022-09-09,21:00 - 22:00,419.95,489.81,419.95,250.0,366.88,419.95,9,2022
2022-09-09,22:00 - 23:00,398.29,442.61,398.29,220.0,338.62,398.29,9,2022
2022-09-09,23:00 - 00:00,375.44,433.5,375.44,161.43,271.0,375.44,9,2022
2022-09-10,00:00 - 01:00,400.85,426.44,400.85,209.39,326.56,400.85,9,2022
2022-09-10,01:00 - 02:00,359.09,425.2,359.09,190.0,288.0,359.09,9,2022
2022-09-10,02:00 - 03:00,352.09,410.13,352.09,172.86,271.0,352.09,9,2022
2022-09-10,03:00 - 04:00,348.07,410.13,348.07,171.63,253.91,348.07,9,2022
2022-09-10,04:00 - 05:00,348.09,410.13,348.09,170.91,253.91,348.09,9,2022
2022-09-10,05:00 - 06:00,356.04,412.94,356.04,170.91,256.43,356.04,9,2022
2022-09-10,06:00 - 07:00,381.3,425.75,381.3,171.63,275.45,381.3,9,2022
2022-09-10,07:00 - 08:00,411.07,438.23,411.07,172.86,309.6,411.07,9,2022
2022-09-10,08:00 - 09:00,427.72,427.72,427.72,171.63,345.21,427.72,9,2022
2022-09-10,09:00 - 10:00,429.18,429.18,429.18,165.2,370.72,429.18,9,2022
2022-09-10,10:00 - 11:00,419.9,419.9,419.9,140.68,389.0,419.9,9,2022
2022-09-10,11:00 - 12:00,418.36,418.36,418.36,147.87,389.0,418.36,9,2022
2022-09-10,12:00 - 13:00,399.98,399.98,399.98,148.69,366.0,399.98,9,2022
2022-09-10,13:00 - 14:00,355.0,355.0,355.0,148.93,342.8,355.0,9,2022
2022-09-10,14:00 - 15:00,348.99,348.99,348.99,140.1,316.89,348.99,9,2022
2022-09-10,15:00 - 16:00,353.39,353.39,353.39,123.35,307.82,353.39,9,2022
2022-09-10,16:00 - 17:00,371.98,371.98,371.98,120.83,325.8,371.98,9,2022
2022-09-10,17:00 - 18:00,436.24,436.24,436.24,135.0,389.0,436.24,9,2022
2022-09-10,18:00 - 19:00,469.52,469.52,469.52,157.0,389.0,469.52,9,2022
2022-09-10,19:00 - 20:00,491.86,520.0,491.86,186.0,389.0,491.86,9,2022
2022-09-10,20:00 - 21:00,483.98,520.0,483.98,250.19,383.79,483.98,9,2022
2022-09-10,21:00 - 22:00,459.95,488.45,459.95,300.0,375.0,459.95,9,2022
2022-09-10,22:00 - 23:00,443.97,454.17,443.97,255.1,401.0,443.97,9,2022
2022-09-10,23:00 - 00:00,437.01,438.23,437.01,204.51,325.0,437.01,9,2022
2022-09-11,00:00 - 01:00,421.45,428.23,421.45,210.0,416.67,421.45,9,2022
2022-09-11,01:00 - 02:00,385.07,422.7,385.07,191.34,368.13,385.07,9,2022
2022-09-11,02:00 - 03:00,385.06,402.13,385.06,189.77,346.0,385.06,9,2022
2022-09-11,03:00 - 04:00,369.22,402.13,369.22,187.52,336.9,369.22,9,2022
2022-09-11,04:00 - 05:00,358.54,402.13,358.54,185.73,312.0,358.54,9,2022
2022-09-11,05:00 - 06:00,369.02,402.13,369.02,184.26,298.87,369.02,9,2022
2022-09-11,06:00 - 07:00,379.02,403.06,379.02,184.15,309.0,379.02,9,2022
2022-09-11,07:00 - 08:00,385.01,402.13,385.01,180.05,299.0,385.01,9,2022
2022-09-11,08:00 - 09:00,402.13,402.13,402.13,157.0,254.37,402.13,9,2022
2022-09-11,09:00 - 10:00,402.13,402.13,402.13,177.38,299.0,402.13,9,2022
2022-09-11,10:00 - 11:00,388.5,388.5,388.5,135.82,328.0,388.5,9,2022
2022-09-11,11:00 - 12:00,380.04,380.04,380.04,118.15,339.0,380.04,9,2022
2022-09-11,12:00 - 13:00,360.0,360.0,360.0,112.35,335.0,360.0,9,2022
2022-09-11,13:00 - 14:00,295.0,295.0,295.0,108.6,292.79,295.0,9,2022
2022-09-11,14:00 - 15:00,251.8,251.8,251.8,100.2,282.17,251.8,9,2022
2022-09-11,15:00 - 16:00,297.0,297.0,297.0,99.5,275.0,297.0,9,2022
2022-09-11,16:00 - 17:00,343.1,343.1,343.1,98.5,288.5,343.1,9,2022
2022-09-11,17:00 - 18:00,404.32,404.32,404.32,102.07,349.0,404.32,9,2022
2022-09-11,18:00 - 19:00,459.99,459.99,459.99,116.04,376.76,459.99,9,2022
2022-09-11,19:00 - 20:00,505.94,520.0,505.94,175.86,379.0,505.94,9,2022
2022-09-11,20:00 - 21:00,517.2,540.26,517.2,193.67,371.99,517.2,9,2022
2022-09-11,21:00 - 22:00,484.94,494.22,484.94,252.0,429.0,484.94,9,2022
2022-09-11,22:00 - 23:00,437.99,475.0,430.19,221.71,388.0,451.26,9,2022
2022-09-11,23:00 - 00:00,400.0,446.77,400.0,192.44,285.0,400.0,9,2022
2022-09-12,00:00 - 01:00,347.09,440.29,347.09,190.39,301.54,347.09,9,2022
2022-09-12,01:00 - 02:00,353.96,420.5,354.88,165.25,286.0,355.48,9,2022
2022-09-12,02:00 - 03:00,353.49,412.78,354.4,155.01,289.17,355.0,9,2022
2022-09-12,03:00 - 04:00,349.9,390.0,349.9,140.0,280.0,349.9,9,2022
2022-09-12,04:00 - 05:00,353.39,386.85,353.39,140.0,270.62,353.39,9,2022
2022-09-12,05:00 - 06:00,389.05,399.37,389.05,140.0,280.0,389.05,9,2022
2022-09-12,06:00 - 07:00,458.88,458.88,454.66,162.25,320.36,466.11,9,2022
2022-09-12,07:00 - 08:00,501.88,502.45,501.43,188.87,378.0,502.68,9,2022
2022-09-12,08:00 - 09:00,487.58,500.1,478.97,204.0,393.0,502.29,9,2022
2022-09-12,09:00 - 10:00,455.93,470.76,454.45,220.0,458.25,458.97,9,2022
2022-09-12,10:00 - 11:00,405.02,442.33,404.28,200.0,442.1,405.02,9,2022
2022-09-12,11:00 - 12:00,411.57,440.29,376.72,175.04,415.0,359.35,9,2022
2022-09-12,12:00 - 13:00,383.34,424.8,360.81,160.0,391.06,351.33,9,2022
2022-09-12,13:00 - 14:00,377.37,419.01,345.77,161.25,375.0,329.91,9,2022
2022-09-12,14:00 - 15:00,370.08,431.28,337.33,135.0,365.5,336.94,9,2022
2022-09-12,15:00 - 16:00,394.55,440.29,350.01,135.97,349.69,344.22,9,2022
2022-09-12,16:00 - 17:00,403.27,444.73,385.97,156.1,375.81,385.97,9,2022
2022-09-12,17:00 - 18:00,471.71,471.71,471.71,176.38,403.81,471.71,9,2022
2022-09-12,18:00 - 19:00,515.0,515.0,515.0,193.92,425.0,515.0,9,2022
2022-09-12,19:00 - 20:00,540.64,560.0,532.55,206.32,386.0,540.64,9,2022
2022-09-12,20:00 - 21:00,516.14,530.37,515.77,225.03,338.0,515.64,9,2022
2022-09-12,21:00 - 22:00,444.39,463.2,443.31,240.01,315.0,443.31,9,2022
2022-09-12,22:00 - 23:00,369.69,439.49,369.0,183.11,335.0,369.0,9,2022
2022-09-12,23:00 - 00:00,351.25,433.1,343.2,161.25,287.85,344.74,9,2022
2022-09-13,00:00 - 01:00,345.06,405.59,345.06,131.27,291.82,345.06,9,2022
2022-09-13,01:00 - 02:00,314.47,393.28,314.47,120.0,279.71,294.93,9,2022
2022-09-13,02:00 - 03:00,320.49,382.36,306.0,113.25,276.87,282.3,9,2022
2022-09-13,03:00 - 04:00,313.38,363.27,305.85,100.0,270.0,295.04,9,2022
2022-09-13,04:00 - 05:00,325.64,367.27,311.56,91.73,264.39,302.86,9,2022
2022-09-13,05:00 - 06:00,342.07,384.0,337.36,90.0,275.01,338.74,9,2022
2022-09-13,06:00 - 07:00,429.24,432.48,423.23,101.55,289.92,421.1,9,2022
2022-09-13,07:00 - 08:00,481.13,502.0,455.8,120.0,280.0,447.28,9,2022
2022-09-13,08:00 - 09:00,501.54,560.0,481.34,120.07,288.93,461.19,9,2022
2022-09-13,09:00 - 10:00,471.42,471.42,463.27,130.0,374.6,449.78,9,2022
2022-09-13,10:00 - 11:00,447.31,447.31,436.78,126.04,391.0,422.29,9,2022
2022-09-13,11:00 - 12:00,429.93,429.93,430.36,114.25,388.52,429.55,9,2022
2022-09-13,12:00 - 13:00,508.33,424.23,394.57,113.25,368.86,335.95,9,2022
2022-09-13,13:00 - 14:00,441.98,428.18,364.93,113.0,366.0,325.35,9,2022
2022-09-13,14:00 - 15:00,444.23,444.23,362.56,109.68,360.0,331.05,9,2022
2022-09-13,15:00 - 16:00,454.39,454.39,389.36,110.0,358.75,344.96,9,2022
2022-09-13,16:00 - 17:00,493.07,493.07,420.0,111.25,375.0,364.53,9,2022
2022-09-13,17:00 - 18:00,570.32,570.32,512.05,112.25,399.0,450.11,9,2022
2022-09-13,18:00 - 19:00,526.5,526.5,515.08,130.21,405.01,503.46,9,2022
2022-09-13,19:00 - 20:00,613.0,613.0,564.8,170.0,391.0,520.95,9,2022
2022-09-13,20:00 - 21:00,569.81,569.81,546.51,205.19,388.0,521.15,9,2022
2022-09-13,21:00 - 22:00,459.13,459.13,459.13,212.0,375.15,459.13,9,2022
2022-09-13,22:00 - 23:00,437.97,437.97,429.99,195.07,343.33,425.21,9,2022
2022-09-13,23:00 - 00:00,420.71,420.71,387.53,150.0,280.0,344.91,9,2022
2022-09-14,00:00 - 01:00,345.08,402.27,345.08,110.0,295.28,345.08,9,2022
2022-09-14,01:00 - 02:00,352.87,381.0,329.47,104.48,299.21,329.47,9,2022
2022-09-14,02:00 - 03:00,343.78,365.05,339.9,95.25,284.64,339.9,9,2022
2022-09-14,03:00 - 04:00,335.64,356.96,335.64,94.25,269.0,335.64,9,2022
2022-09-14,04:00 - 05:00,351.31,360.96,338.66,95.25,265.29,343.29,9,2022
2022-09-14,05:00 - 06:00,370.2,385.53,364.48,101.75,265.0,377.77,9,2022
2022-09-14,06:00 - 07:00,449.07,449.07,435.08,109.21,275.0,468.6,9,2022
2022-09-14,07:00 - 08:00,505.0,505.0,503.84,130.0,331.5,506.06,9,2022
2022-09-14,08:00 - 09:00,554.44,564.9,544.57,153.05,379.0,571.51,9,2022
2022-09-14,09:00 - 10:00,554.38,554.38,545.08,153.05,402.0,545.08,9,2022
2022-09-14,10:00 - 11:00,505.76,505.76,503.7,142.04,380.07,505.76,9,2022
2022-09-14,11:00 - 12:00,505.51,505.51,501.62,113.9,393.0,503.5,9,2022
2022-09-14,12:00 - 13:00,481.73,481.73,478.23,118.43,367.0,485.02,9,2022
2022-09-14,13:00 - 14:00,454.24,454.24,454.35,111.0,358.91,454.41,9,2022
2022-09-14,14:00 - 15:00,501.68,501.68,340.73,109.21,338.12,435.15,9,2022
2022-09-14,15:00 - 16:00,500.04,500.04,375.17,108.0,330.0,448.28,9,2022
2022-09-14,16:00 - 17:00,469.31,481.08,430.87,109.21,335.0,485.94,9,2022
2022-09-14,17:00 - 18:00,505.0,505.0,490.01,111.0,385.0,502.08,9,2022
2022-09-14,18:00 - 19:00,536.61,536.61,530.89,131.48,375.01,550.97,9,2022
2022-09-14,19:00 - 20:00,625.28,628.63,621.62,175.01,380.07,630.25,9,2022
2022-09-14,20:00 - 21:00,539.8,539.8,538.08,215.0,375.01,540.31,9,2022
2022-09-14,21:00 - 22:00,460.34,460.34,460.34,240.0,373.33,460.34,9,2022
2022-09-14,22:00 - 23:00,421.59,421.59,420.69,208.1,379.72,421.71,9,2022
2022-09-14,23:00 - 00:00,404.37,404.37,356.17,168.05,282.04,353.41,9,2022
2022-09-15,00:00 - 01:00,391.63,419.84,391.63,174.52,329.68,391.63,9,2022
2022-09-15,01:00 - 02:00,338.77,384.0,338.77,170.01,329.61,338.77,9,2022
2022-09-15,02:00 - 03:00,317.25,344.12,317.25,165.05,323.46,317.25,9,2022
2022-09-15,03:00 - 04:00,301.87,324.92,301.87,155.04,306.13,301.87,9,2022
2022-09-15,04:00 - 05:00,318.52,340.0,278.13,164.79,294.62,271.99,9,2022
2022-09-15,05:00 - 06:00,366.51,375.8,330.55,165.05,298.47,322.58,9,2022
2022-09-15,06:00 - 07:00,450.0,450.0,450.0,168.0,308.0,450.0,9,2022
2022-09-15,07:00 - 08:00,479.4,479.4,470.35,176.69,366.0,465.56,9,2022
2022-09-15,08:00 - 09:00,500.1,500.1,500.1,194.45,433.0,500.1,9,2022
2022-09-15,09:00 - 10:00,478.43,478.43,474.62,186.9,434.0,470.74,9,2022
2022-09-15,10:00 - 11:00,489.72,489.72,463.8,176.29,422.2,420.61,9,2022
2022-09-15,11:00 - 12:00,493.55,493.55,436.48,175.99,381.0,375.02,9,2022
2022-09-15,12:00 - 13:00,483.59,457.37,369.29,176.43,348.6,330.87,9,2022
2022-09-15,13:00 - 14:00,467.95,460.0,398.68,176.68,335.1,302.5,9,2022
2022-09-15,14:00 - 15:00,465.05,465.05,369.29,176.09,329.58,297.03,9,2022
2022-09-15,15:00 - 16:00,465.05,465.05,369.29,172.5,321.6,260.82,9,2022
2022-09-15,16:00 - 17:00,477.55,477.55,350.0,165.05,318.9,274.7,9,2022
2022-09-15,17:00 - 18:00,481.59,481.59,330.21,168.0,344.0,366.08,9,2022
2022-09-15,18:00 - 19:00,457.8,509.5,457.8,173.01,402.76,457.8,9,2022
2022-09-15,19:00 - 20:00,495.66,550.0,481.83,194.84,403.0,464.19,9,2022
2022-09-15,20:00 - 21:00,475.05,522.87,465.9,210.0,411.19,460.33,9,2022
2022-09-15,21:00 - 22:00,461.17,461.17,426.75,215.25,385.0,405.79,9,2022
2022-09-15,22:00 - 23:00,439.9,439.9,369.3,179.44,341.86,364.46,9,2022
2022-09-15,23:00 - 00:00,381.21,439.9,361.24,155.0,306.63,254.09,9,2022
2022-09-16,00:00 - 01:00,434.05,459.35,330.89,191.42,367.46,182.6,9,2022
2022-09-16,01:00 - 02:00,448.3,448.3,283.72,181.6,336.2,163.73,9,2022
2022-09-16,02:00 - 03:00,417.76,417.76,258.41,165.0,320.35,140.92,9,2022
2022-09-16,03:00 - 04:00,361.03,417.4,232.63,156.43,302.57,138.26,9,2022
2022-09-16,04:00 - 05:00,360.41,415.0,234.74,155.2,297.48,142.59,9,2022
2022-09-16,05:00 - 06:00,271.1,450.53,235.0,155.71,305.08,211.52,9,2022
2022-09-16,06:00 - 07:00,362.72,510.26,354.1,171.0,350.64,354.1,9,2022
2022-09-16,07:00 - 08:00,478.98,501.89,453.63,192.83,382.0,421.07,9,2022
2022-09-16,08:00 - 09:00,528.89,528.89,493.56,201.36,444.21,446.0,9,2022
2022-09-16,09:00 - 10:00,525.89,525.89,436.84,190.13,443.21,333.78,9,2022
2022-09-16,10:00 - 11:00,483.72,510.26,202.0,170.0,400.01,190.32,9,2022
2022-09-16,11:00 - 12:00,475.01,493.37,150.01,181.6,366.0,111.86,9,2022
2022-09-16,12:00 - 13:00,465.95,465.95,80.95,181.6,331.0,80.95,9,2022
2022-09-16,13:00 - 14:00,407.94,451.4,0.0,180.1,317.33,67.84,9,2022
2022-09-16,14:00 - 15:00,391.96,464.92,38.19,154.69,316.99,38.19,9,2022
2022-09-16,15:00 - 16:00,306.05,497.25,127.5,144.09,311.0,43.97,9,2022
2022-09-16,16:00 - 17:00,229.47,508.03,120.0,140.0,304.1,83.09,9,2022
2022-09-16,17:00 - 18:00,362.42,512.94,192.88,141.32,326.7,149.92,9,2022
2022-09-16,18:00 - 19:00,386.62,528.45,336.06,150.0,379.8,313.75,9,2022
2022-09-16,19:00 - 20:00,404.94,546.34,370.23,181.01,432.01,363.93,9,2022
2022-09-16,20:00 - 21:00,405.01,529.24,350.0,201.76,447.0,350.0,9,2022
2022-09-16,21:00 - 22:00,378.99,500.08,216.06,202.28,425.0,219.56,9,2022
2022-09-16,22:00 - 23:00,302.09,486.75,179.32,180.0,374.0,160.86,9,2022
2022-09-16,23:00 - 00:00,386.61,483.27,205.49,146.0,326.55,119.91,9,2022
2022-09-17,00:00 - 01:00,235.17,454.83,126.28,90.0,290.99,92.62,9,2022
2022-09-17,01:00 - 02:00,236.33,416.38,95.56,63.93,269.23,80.24,9,2022
2022-09-17,02:00 - 03:00,224.99,383.86,106.0,59.64,257.85,71.17,9,2022
2022-09-17,03:00 - 04:00,192.05,373.4,98.53,55.0,243.0,80.2,9,2022
2022-09-17,04:00 - 05:00,163.02,367.13,81.61,53.95,234.0,71.11,9,2022
2022-09-17,05:00 - 06:00,162.05,371.86,96.64,54.63,241.25,72.69,9,2022
2022-09-17,06:00 - 07:00,202.35,384.6,104.38,54.84,248.0,82.24,9,2022
2022-09-17,07:00 - 08:00,292.07,395.0,134.26,58.43,274.85,86.0,9,2022
2022-09-17,08:00 - 09:00,238.04,384.1,121.49,58.63,266.0,97.88,9,2022
